CHV_FTPROD_MATRICULA;FLG_EMPREGADO;FLG_EVADIU;FLG_BOLSA_ESTUDO_NAO;FLG_BOLSA_ESTUDO_SIM;FLG_0_DISC;FLG_1_DISC;FLG_2_DISC;FLG_3_DISC;FLG_IDAP_ABAIXO;FLG_IDAP_ACIMA;PERC_FALTA_00;PERC_FALTA_10;PERC_FALTA_15;PERC_FALTA_20;PERC_FALTA_25;QTD_BOLETOS_0;QTD_BOLETOS_1;QTD_BOLETOS_2;QTD_BOLETOS_3
55195014512043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55195416111727MATRICULADO;0;0;0;1;0,00;0;0;1;1;0;1;0;0;0;0;1;0;0;0
55196713311865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55197013211823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5519731179347EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55198113911823CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55198215711728MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;0;1;0
5519856311823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55199312611709TRANCADO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5520057412043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55201216311992CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5520226712043MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5520331099331MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55203711511823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55204711212043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5520691569319MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5520751579371MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5520769511822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55207815711709CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55208212611770CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5520869511865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5520878212043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5521128212085CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5521177911823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55213116311709CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5521349311823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55213815712037CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5521467412043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55215114512043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55215616311992CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552168611865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
552168611865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
552168611865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;0;1;0;0;0;1;0;0;0
552172639324MATRICULADO;1;0;0;1;0,00;0;0;1;0;1;1;0;0;0;0;1;0;0;0
5521791569319DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55218314011992MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55218515712010CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5521881529321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5521941249312MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
552206929323DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55220710712043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55221314512043EVADIDO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55221515712037CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55221713911709CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5522238211740CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5522269312043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552230959371MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552231939340MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
55223612612037CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55223715712037TRANCADO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5522399311823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5522416111728MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
5522416111728MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
5522416111728MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
5522419511704CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55224213211825CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5522459311865MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;0;1;0;0
55225115712043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55227112611823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55227411512043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5522798211983MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5522819811820CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55228811511823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5522896712043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552298959371MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55230013212043TRANCADO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523111639343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552313899324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552315959320MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523176311823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523197911865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55232215712037CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5523238212085CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523241529314DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55232510611865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55232916512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552331399340DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;0;0;1
552331399341MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5523331529321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523359511865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523369311823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55233715612043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523396911828CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55234216611983DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55234315211865EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55234614411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55235013911709CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55235115712043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55235516111823MATRICULADO;0;0;0;1;0,00;0;0;1;1;0;1;0;0;0;0;1;0;0;0
55235616312043TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55236612611709CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523709312043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552371639335MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55237215712043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55237511512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523789312043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523798212085CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55238313911823CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55238813311865TRANCADO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55239115211865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523948912040CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5523981399331DESISTENTE;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5524051529321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5524081639343MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5524221289331DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55242315712037CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55242412411828CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55242515612043EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55243015712037CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5524311579340DESISTENTE;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55243913911709CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55244114011992MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55244513911823CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5524461349366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55244814011992MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55245612611804MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;0;1;0;0
552458749318MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55246615612043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5524681379346MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5524721459371MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55247512612037CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55247714411823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55247913312043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5524791339321DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55248010911709CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5524801099321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5524831319324DESISTENTE;1;1;1;0;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
55248412411828CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5524856311823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55248812612037CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55249815511820MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5525039511822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55250815612043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55251611511823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55251713311865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5525171339325MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5525267112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55253313311865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55254016611825CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55254910812042MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5525521349337MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5525707112043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55257612611823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55257711512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55257915611823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55258512611823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55258611512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55258916512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5525918211740CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55259314411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55259614411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55260213912043CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55261511311770CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5526209511822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552620959297MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
55262113211825CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5526249312043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552624939325MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5526276311823TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55263413311865CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5526341339325MATRICULADO;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
55263511512043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5526441529314DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55265114512043DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55265615611823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55266216312043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55267114411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5526726311823EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5526791459324DESISTENTE;1;1;0;1;0,00;0;1;0;1;0;1;0;0;0;0;1;0;0;0
5526791459364MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
552685709320MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;1;0;0
55268812411828CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5526986712043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5526998212085CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55270211311770TRANCADO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55270414011992MATRICULADO;0;0;0;1;0,00;0;0;1;1;0;1;0;0;0;0;1;0;0;0
55270914411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55271415612043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55271615712043CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55272012112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55272115712043CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5527211579371MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55272215611823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55272713912043CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55272912611770CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5527341579297MATRICULADO;1;0;1;0;0,00;0;1;0;1;0;1;0;0;0;0;0;0;1;0
55273815711709CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55275314411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5527557112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55275611212043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55277011512043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55277214411865EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55277510512043CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55277912112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552779959324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;1;0
552784869341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5527861449320MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5527877112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55279114011992MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55279215712037CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55279811311770CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55280110712043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55280316312043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55281314411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55281416311709EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55281612612037CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55282412911828CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55282611511823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5528271349371MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55282814011992MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55282916311823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5528327911701CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55283312611823TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55284011512043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55285616312043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55285810912043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55286313311865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55286615611823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5528677911701CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5528686911828CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5528709311823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55287111511823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55287413211825TRANCADO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55287514411865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55288114411823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5528821269324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;1;0
55288410912043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55288613912043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5528861399365MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
5528907911823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55290212611823EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55290411211709CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
552905799368MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55290715612043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5529086511865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5529109511822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55291111311770CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55291313211825CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55291411212043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5529209511822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55292216311992DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55292511311770CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55292511311912MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55292715611823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55293411311770CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5529356311823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55293813911709CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;0;1;0;0;1;0;0;0
55293813911709CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;0;1;0;0;1;0;0;0
55293813911709CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;0;0;1;0;0;1;0;0;0
55293913911709CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5529409511704CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55297112511865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55297510811864CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
55298011311701CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
55299613212043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5530017112043EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
